# sourceID,framesetID,RA,Dec,mergedClass,priOrSec,JAperMag3,JAperMag3Err,HAperMag3,HAperMag3Err,K_1AperMag3,K_1AperMag3Err,K_2AperMag3,K_2AperMag3Err,H2AperMag3,H2AperMag3Err,pstar,epoch,distance
#
# Results of Query: Database UKIDSSDR8PLUS 12/01/15 19:26
# SELECT  sourceID, framesetID, RA, Dec, mergedClass, priOrSec, 
# JAperMag3, JAperMag3Err, HAperMag3, HAperMag3Err, K_1AperMag3, 
# K_1AperMag3Err, K_2AperMag3, K_2AperMag3Err, H2AperMag3, 
# H2AperMag3Err, pstar, epoch,
# 2*DEGREES(ASIN(sqrt(power(0.22206278975386445-cx,
# 2)+power(-0.9743835349298852-cy,2)+power(-0.035564649081248456-cz,
# 2))/2))*60 as distance  FROM gpsSource WHERE dec > -2.054800766666667 
# and dec < -2.0214674333333336 and RA >= 282.8218026096076 and RA <= 
# 282.85515739039243 and ((cx * 0.22206278975386445 + cy * 
# -0.9743835349298852 + cz * -0.035564649081248456 ) >= 
# 0.9999999576920253)  and (pStar > 0.99) and (priOrSec=0 OR 
# priOrSec=frameSetID) and HAperMag3 >0 and JAperMag3 > 0 and 
# K_1AperMag3 > 0
# Column Headers at start of file AND below
#
# sourceID,framesetID,RA,Dec,mergedClass,priOrSec,JAperMag3,JAperMag3Err,HAperMag3,HAperMag3Err,K_1AperMag3,K_1AperMag3Err,K_2AperMag3,K_2AperMag3Err,H2AperMag3,H2AperMag3Err,pstar,epoch,distance
        438267692502,        438086674173,    +282.8360773,      -2.0482322,    -1,                   0,    +18.854906,     +0.086268,    +17.902718,     +0.078564,    +17.502596,     +0.140505, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6227798
        438267693159,        438086674173,    +282.8358185,      -2.0313841,    -1,                   0,    +17.158167,     +0.019641,    +16.543888,     +0.022850,    +16.281836,     +0.045825, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.4353083
        438267693446,        438086674173,    +282.8356977,      -2.0533904,    -1,                   0,    +14.998532,     +0.004068,    +13.473413,     +0.001939,    +12.725621,     +0.002210, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9304579
        438267692570,        438086674173,    +282.8356320,      -2.0511225,    -1,                   0,    +19.640018,     +0.175529,    +18.305807,     +0.113598,    +18.539658,     +0.364397, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7977957
        438267692651,        438086674173,    +282.8353417,      -2.0394423,    -1,                   0,    +19.932571,     +0.228479,    +18.411098,     +0.124395,    +17.531242,     +0.143798, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.2038937
        438267693441,        438086674173,    +282.8344417,      -2.0524159,    -1,                   0,    +13.441440,     +0.001698,    +12.996091,     +0.001423,    +12.677374,     +0.002132, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8904616
        438267692902,        438086674173,    +282.8342487,      -2.0457387,    -1,                   0,    +17.330814,     +0.022742,    +16.438822,     +0.020912,    +15.851940,     +0.031099, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5220726
        438267692877,        438086674173,    +282.8341766,      -2.0293898,    -1,                   0,    +20.059350,     +0.255875,    +18.059200,     +0.089952,    +17.351288,     +0.121721, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.5846805
        438267693448,        438086674173,    +282.8332861,      -2.0532000,    -1,                   0,    +17.147577,     +0.019551,    +16.459114,     +0.021363,    +16.185392,     +0.042163, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9560981
        438267693220,        438086674173,    +282.8328945,      -2.0281971,    -1,                   0,    +18.776731,     +0.080021,    +17.533073,     +0.055703,    +17.006096,     +0.088698, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6838490
        438267693438,        438086674173,    +282.8320110,      -2.0296230,    -1,                   0,    +19.356980,     +0.135034,    +18.064512,     +0.090424,    +18.081180,     +0.237830, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6412798
        438267693695,        438086674173,    +282.8313529,      -2.0487494,    -1,                   0,    +18.024200,     +0.041274,    +16.813766,     +0.029315,    +16.334541,     +0.048254, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.7670035
        438267693645,        438086674173,    +282.8312294,      -2.0311627,    -1,                   0,    +19.130692,     +0.110056,    +17.311472,     +0.045592,    +16.575262,     +0.059842, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6033079
        438267693941,        438086674173,    +282.8309847,      -2.0327919,    -1,                   0,    +15.783056,     +0.006815,    +13.995216,     +0.002782,    +13.102222,     +0.002928, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5520274
        438267694117,        438086674173,    +282.8302471,      -2.0439746,    -1,                   0,    +18.243073,     +0.049946,    +17.249027,     +0.043296,    +16.914010,     +0.081788, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6053924
        438267693982,        438086674173,    +282.8300887,      -2.0511979,    -1,                   0,    +17.316963,     +0.022506,    +15.825953,     +0.012248,    +15.111048,     +0.016013, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.9314233
        438267694214,        438086674173,    +282.8287498,      -2.0503958,    -1,                   0,    +18.890692,     +0.088809,    +17.294897,     +0.045044,    +16.478030,     +0.054865, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.9389683
        438267695427,        438086674173,    +282.8233489,      -2.0431897,    -1,                   0,    +19.897446,     +0.220927,    +17.993944,     +0.085055,    +17.437521,     +0.131825, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9566519
        438267692434,        438086674173,    +282.8380891,      -2.0387388,    -1,                   0,    +11.596824,     +0.000691,    +10.658877,     +0.000401,    +10.067453,     +0.000434, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.0431969
        438267692026,        438086674173,    +282.8378664,      -2.0535059,    -1,                   0,    +19.637627,     +0.175701,    +18.485117,     +0.134372,    +17.865040,     +0.196478, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9230386
        438267693110,        438086674173,    +282.8333909,      -2.0232734,    -1,                   0,    +18.837797,     +0.084474,    +17.560207,     +0.057054,    +16.961805,     +0.085126, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9424154
        438267693302,        438086674173,    +282.8326346,      -2.0270122,    -1,                   0,    +19.993334,     +0.240831,    +18.851278,     +0.185738,    +18.394735,     +0.317186, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7537620
        438267693367,        438086674173,    +282.8323948,      -2.0306464,    -1,                   0,    +19.024683,     +0.100022,    +17.654318,     +0.062217,    +16.982697,     +0.086841, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5787728
        438267693356,        438086674173,    +282.8323615,      -2.0299712,    -1,                   0,    +18.958069,     +0.094192,    +17.444675,     +0.051422,    +16.878080,     +0.078908, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.6119438
        438267693742,        438086674173,    +282.8309027,      -2.0493441,    -1,                   0,    +19.067339,     +0.104428,    +17.566551,     +0.057896,    +16.948936,     +0.084553, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8116833
        438267694174,        438086674173,    +282.8293710,      -2.0482299,    -1,                   0,    +16.815037,     +0.014863,    +15.871246,     +0.012678,    +15.358550,     +0.019919, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8156321
        438267694471,        438086674173,    +282.8282284,      -2.0284508,    -1,                   0,    +16.434530,     +0.011004,    +15.514697,     +0.009308,    +15.039501,     +0.014950, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8458288
        438267694427,        438086674173,    +282.8280808,      -2.0371419,    -1,                   0,    +15.696862,     +0.006418,    +13.908008,     +0.002614,    +13.022624,     +0.002754, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6263926
        438267695613,        438086674173,    +282.8225938,      -2.0394433,    -1,                   0,    +18.508047,     +0.062999,    +17.144810,     +0.039312,    +16.414310,     +0.051679, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9558045
        438267689734,        438086674173,    +282.8478859,      -2.0485240,    -1,                   0,    +19.672342,     +0.180357,    +18.476322,     +0.132002,    +18.268438,     +0.283669, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8406602
        438267689240,        438086674173,    +282.8500814,      -2.0326075,    -1,                   0,    +16.182882,     +0.009132,    +15.532370,     +0.009469,    +15.250448,     +0.018092, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7706320
        438267689347,        438086674173,    +282.8502660,      -2.0413744,    -1,                   0,    +15.078787,     +0.004269,    +13.343640,     +0.001771,    +12.506705,     +0.001882, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7329665
        438267689322,        438086674173,    +282.8497549,      -2.0475014,    -1,                   0,    +19.019854,     +0.099859,    +17.561910,     +0.057270,    +17.095795,     +0.096688, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8791756
        438267689362,        438086674173,    +282.8493673,      -2.0255937,    -1,                   0,    +19.626322,     +0.172448,    +18.585947,     +0.145278,    +17.495821,     +0.139121, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9961555
        438267692144,        438086674173,    +282.8375382,      -2.0521403,    -1,                   0,    +18.828058,     +0.084485,    +18.316172,     +0.115095,    +17.714985,     +0.171151, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.8422658
        438267695535,        438086674173,    +282.8229043,      -2.0336487,    -1,                   0,    +18.991764,     +0.097101,    +17.215610,     +0.041870,    +16.415209,     +0.051689, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9719563
        438267694801,        438086674173,    +282.8261127,      -2.0405039,    -1,                   0,    +19.204638,     +0.117733,    +17.986975,     +0.084463,    +17.167807,     +0.102959, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7550786
        438267694784,        438086674173,    +282.8272048,      -2.0261351,    -1,                   0,    +15.633051,     +0.006137,    +14.849824,     +0.005361,    +14.336662,     +0.008076, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9876254
        438267694677,        438086674173,    +282.8270797,      -2.0422062,    -1,                   0,    +15.946827,     +0.007661,    +14.398094,     +0.003764,    +13.615380,     +0.004411, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7259374
        438267694645,        438086674173,    +282.8270505,      -2.0441280,    -1,                   0,    +16.795040,     +0.014621,    +15.634520,     +0.010333,    +15.078608,     +0.015507, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7739648
        438267692433,        438086674173,    +282.8401170,      -2.0362647,    -1,                   0,    +14.462926,     +0.002948,    +13.796790,     +0.002415,    +13.500469,     +0.004021, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.1490505
        438267691866,        438086674173,    +282.8404268,      -2.0343902,    -1,                   0,    +17.434837,     +0.024799,    +16.199457,     +0.016876,    +15.528378,     +0.023199, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.2531522
        438267691765,        438086674173,    +282.8409362,      -2.0432366,    -1,                   0,    +15.834383,     +0.007092,    +14.251224,     +0.003376,    +13.452001,     +0.003875, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3397326
        438267691502,        438086674173,    +282.8412382,      -2.0490041,    -1,                   0,    +14.767277,     +0.003533,    +13.272625,     +0.001698,    +12.516924,     +0.001900, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6728442
        438267691470,        438086674173,    +282.8401927,      -2.0334267,    -1,                   0,    +20.376387,     +0.342783,    +18.617807,     +0.150307,    +17.555428,     +0.147028, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3005330
        438267691402,        438086674173,    +282.8408763,      -2.0304905,    -1,                   0,    +17.936394,     +0.038111,    +17.065125,     +0.036477,    +16.671127,     +0.065380, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.4805991
        438267691315,        438086674173,    +282.8409754,      -2.0242247,    -1,                   0,    +19.023933,     +0.099876,    +17.653162,     +0.062009,    +17.131575,     +0.099515, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8478697
        438267691225,        438086674173,    +282.8412701,      -2.0247554,    -1,                   0,    +18.125190,     +0.044861,    +16.484228,     +0.021627,    +15.653852,     +0.025929, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8199736
        438267691191,        438086674173,    +282.8423079,      -2.0321280,    -1,                   0,    +18.814499,     +0.083029,    +17.485033,     +0.053411,    +16.805593,     +0.073965, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.4272537
        438267691016,        438086674173,    +282.8421593,      -2.0537680,    -1,                   0,    +19.263239,     +0.125094,    +17.607573,     +0.060265,    +16.731611,     +0.069548, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9636269
        438267690880,        438086674173,    +282.8428453,      -2.0257616,    -1,                   0,    +17.495922,     +0.026046,    +16.472315,     +0.021395,    +15.971195,     +0.034558, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7871442
        438267690875,        438086674173,    +282.8428746,      -2.0350014,    -1,                   0,    +18.089544,     +0.043644,    +16.854454,     +0.030252,    +16.232925,     +0.043911, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3236798
        438267690840,        438086674173,    +282.8431676,      -2.0471116,    -1,                   0,    +17.675480,     +0.030634,    +16.655949,     +0.025503,    +16.186990,     +0.042299, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6075761
        438267690793,        438086674173,    +282.8436776,      -2.0327460,    -1,                   0,    +16.909447,     +0.016066,    +16.029198,     +0.014537,    +15.586518,     +0.024443, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.4490461
        438267690689,        438086674173,    +282.8483936,      -2.0398795,    -1,                   0,    +12.939574,     +0.001318,    +11.954458,     +0.000777,    +11.472776,     +0.000948, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6035929
        438267690666,        438086674173,    +282.8437837,      -2.0273861,    -1,                   0,    +17.810799,     +0.034230,    +16.576164,     +0.023488,    +15.962898,     +0.034303, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.7190323
        438267690530,        438086674173,    +282.8456496,      -2.0349398,    -1,                   0,    +15.994926,     +0.007945,    +15.074120,     +0.006445,    +14.509497,     +0.009410, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.4706895
        438267690475,        438086674173,    +282.8445424,      -2.0440380,    -1,                   0,    +19.039711,     +0.101715,    +18.095747,     +0.093253,    +17.838345,     +0.191006, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5075637
        438267690351,        438086674173,    +282.8450369,      -2.0337253,    -1,                   0,    +18.597652,     +0.068544,    +17.424957,     +0.050710,    +17.007479,     +0.089078, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.4738731
        438267690334,        438086674173,    +282.8449585,      -2.0291917,    -1,                   0,    +20.338156,     +0.331264,    +18.294605,     +0.111659,    +17.720364,     +0.171020, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.6624082
        438267690284,        438086674173,    +282.8453811,      -2.0489422,    -1,                   0,    +18.884085,     +0.088405,    +17.574322,     +0.057974,    +17.278060,     +0.114272, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.7692623
        438267690229,        438086674173,    +282.8470593,      -2.0290628,    -1,                   0,    +15.509051,     +0.005651,    +14.803865,     +0.005164,    +14.375583,     +0.008371, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7489179
        438267690215,        438086674173,    +282.8456023,      -2.0278817,    -1,                   0,    +19.520731,     +0.157166,    +18.502726,     +0.135051,    +17.847431,     +0.192155, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7488566
        438267689844,        438086674173,    +282.8521116,      -2.0463036,    -1,                   0,    +14.560362,     +0.003120,    +13.132812,     +0.001545,    +12.447804,     +0.001805, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9530865
        438267689166,        438086674173,    +282.8511980,      -2.0300907,    -1,                   0,    +15.601705,     +0.006021,    +14.089953,     +0.002978,    +13.326694,     +0.003498, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9024783
        438267688351,        438086674173,    +282.8538408,      -2.0317092,    -1,                   0,    +19.583920,     +0.166626,    +18.163920,     +0.099032,    +17.666008,     +0.162854, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9984802
        438267690598,        438086674173,    +282.8439842,      -2.0348428,    -1,                   0,    +19.609990,     +0.170711,    +18.292665,     +0.111812,    +17.554306,     +0.147027, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3846111
        438267694592,        438086674173,    +282.8274244,      -2.0386514,    -1,                   0,    +16.645094,     +0.012974,    +15.508976,     +0.009275,    +14.909829,     +0.013342, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6636412
        438267695360,        438086674173,    +282.8236149,      -2.0437077,    -1,                   0,    +18.998182,     +0.097744,    +17.970554,     +0.083260,    +17.709326,     +0.169177, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9520085
        438267689311,        438086674173,    +282.8500855,      -2.0401350,    -1,                   0,    +16.406140,     +0.010835,    +14.997117,     +0.006072,    +14.269021,     +0.007648, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7061674
        438267689318,        438086674173,    +282.8497040,      -2.0345735,    -1,                   0,    +19.792746,     +0.201374,    +18.653444,     +0.155102,    +18.183240,     +0.261917, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7061076
        438267692158,        438086674173,    +282.8381314,      -2.0448795,    -1,                   0,    +17.832664,     +0.034994,    +16.010767,     +0.014382,    +15.131598,     +0.016311, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.4052648
        438267695530,        438086674173,    +282.8228167,      -2.0355949,    -1,                   0,    +20.136858,     +0.274706,    +18.515253,     +0.136869,    +18.078170,     +0.237136, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9514794
        438267694866,        438086674173,    +282.8261675,      -2.0364388,    -1,                   0,    +18.772852,     +0.079787,    +17.457129,     +0.052101,    +16.903276,     +0.080764, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7452578
        438267694864,        438086674173,    +282.8267991,      -2.0338747,    -1,                   0,    +17.953604,     +0.038641,    +17.101128,     +0.037733,    +16.735626,     +0.069272, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7455780
        438267691862,        438086674173,    +282.8409685,      -2.0346428,    -1,                   0,    +16.130089,     +0.008764,    +15.214586,     +0.007238,    +14.785592,     +0.011973, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.2571891
        438267691376,        438086674173,    +282.8408525,      -2.0523697,    -1,                   0,    +17.016403,     +0.017592,    +15.627633,     +0.010344,    +14.911166,     +0.013446, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8659028
        438267691252,        438086674173,    +282.8411200,      -2.0327068,    -1,                   0,    +19.029010,     +0.100694,    +17.922009,     +0.079499,    +17.311160,     +0.117510, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3620750
        438267691166,        438086674173,    +282.8420175,      -2.0407843,    -1,                   0,    +14.784714,     +0.003567,    +13.928975,     +0.002661,    +13.536176,     +0.004147, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.2650971
        438267691112,        438086674173,    +282.8417657,      -2.0291766,    -1,                   0,    +19.615550,     +0.170951,    +18.421913,     +0.125298,    +18.363420,     +0.308548, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5724234
        438267691080,        438086674173,    +282.8419855,      -2.0297227,    -1,                   0,    +17.972200,     +0.039309,    +16.823812,     +0.029347,    +16.251540,     +0.044596, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.5467071
        438267690944,        438086674173,    +282.8426853,      -2.0530122,    -1,                   0,    +17.433678,     +0.024904,    +15.769966,     +0.011691,    +14.987199,     +0.014384, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.992684,   +2005.4566113,      +0.9276143
        438267690847,        438086674173,    +282.8431101,      -2.0508239,    -1,                   0,    +19.665426,     +0.180135,    +18.030727,     +0.088569,    +17.479050,     +0.137841, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8104285
        438267690811,        438086674173,    +282.8438442,      -2.0490350,    -1,                   0,    +13.847705,     +0.002100,    +12.144288,     +0.000862,    +11.318928,     +0.000866, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7288642
        438267690675,        438086674173,    +282.8456917,      -2.0397819,    -1,                   0,    +10.955924,     +0.000512,    +10.471560,     +0.000366,    +10.171535,     +0.000458, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.4435860
        438267690673,        438086674173,    +282.8483083,      -2.0377692,    -1,                   0,     +9.909736,     +0.000315,    +11.112652,     +0.000501,    +10.127374,     +0.000448, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5897339
        438267690307,        438086674173,    +282.8450995,      -2.0228916,    -1,                   0,    +20.640203,     +0.435135,    +18.661343,     +0.155654,    +18.103994,     +0.242860, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9969717
        438267690208,        438086674173,    +282.8457606,      -2.0525473,    -1,                   0,    +18.327269,     +0.053819,    +17.453205,     +0.051962,    +17.202206,     +0.106647, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9687324
        438267689980,        438086674173,    +282.8467538,      -2.0446346,    -1,                   0,    +19.545057,     +0.160609,    +18.227880,     +0.105142,    +17.660856,     +0.162264, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6310689
        438267689822,        438086674173,    +282.8475632,      -2.0329569,    -1,                   0,    +17.828232,     +0.034809,    +16.189686,     +0.016739,    +15.405591,     +0.020792, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6270044
        438267689539,        438086674173,    +282.8487622,      -2.0499013,    -1,                   0,    +18.654476,     +0.071965,    +17.297806,     +0.045093,    +16.699305,     +0.067298, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9373371
        438267689252,        438086674173,    +282.8501487,      -2.0336844,    -1,                   0,    +16.985056,     +0.017078,    +15.414380,     +0.008548,    +14.631554,     +0.010466, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7488873
        438267689207,        438086674173,    +282.8500932,      -2.0306722,    -1,                   0,    +19.926067,     +0.227348,    +18.557531,     +0.142040,    +18.079927,     +0.238059, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8278613
        438267689040,        438086674173,    +282.8507842,      -2.0281989,    -1,                   0,    +19.752699,     +0.194062,    +18.188913,     +0.101254,    +17.813915,     +0.186353, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9485111
        438267690210,        438086674173,    +282.8465089,      -2.0525149,    -1,                   0,    +14.782883,     +0.003561,    +14.184881,     +0.003203,    +13.943486,     +0.005808, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9880696
        438267690343,        438086674173,    +282.8464358,      -2.0306740,    -1,                   0,    +13.960214,     +0.002228,    +13.323645,     +0.001747,    +13.044419,     +0.002803, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6541575
        438267690484,        438086674173,    +282.8444065,      -2.0450433,    -1,                   0,    +20.577528,     +0.412385,    +19.212902,     +0.259545,    +18.181597,     +0.261807, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5460178
        438267690712,        438086674173,    +282.8440305,      -2.0251320,    -1,                   0,    +18.347282,     +0.054586,    +17.369070,     +0.047898,    +16.822567,     +0.075014, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8481555
